year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,12,HA,Hawaiian Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",43.00,11.00,7.25,0.00,0.00,0.00,3.75,0.00,0.00,551.00,275.00,0.00,0.00,0.00,276.00
2023,12,HA,Hawaiian Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",62.00,11.00,4.94,0.00,0.00,0.00,6.06,0.00,0.00,375.00,183.00,0.00,0.00,0.00,192.00
2023,12,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",149.00,13.00,4.56,0.00,3.97,0.00,4.47,0.00,0.00,467.00,153.00,0.00,83.00,0.00,231.00
2023,12,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",34.00,3.00,0.87,0.00,0.23,0.00,1.90,0.00,0.00,154.00,28.00,0.00,6.00,0.00,120.00
2023,12,MQ,Envoy Air,ACT,"Waco, TX: Waco Regional",23.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,33.00,0.00,0.00,0.00,0.00
2023,12,MQ,Envoy Air,AGS,"Augusta, GA: Augusta Regional at Bush Field",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,12,MQ,Envoy Air,ALB,"Albany, NY: Albany International",5.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,29.00,0.00,0.00,0.00,0.00,29.00
2023,12,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",93.00,8.00,4.46,0.11,1.00,0.00,2.43,1.00,1.00,291.00,151.00,2.00,33.00,0.00,105.00
2023,12,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",45.00,10.00,2.61,1.00,4.36,0.00,2.03,0.00,0.00,323.00,82.00,46.00,88.00,0.00,107.00
2023,12,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",52.00,12.00,3.42,0.28,3.48,0.00,4.82,0.00,1.00,403.00,86.00,13.00,78.00,0.00,226.00
2023,12,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",649.00,107.00,15.28,2.30,57.41,0.00,32.00,1.00,2.00,4009.00,633.00,58.00,1802.00,0.00,1516.00
2023,12,MQ,Envoy Air,AVL,"Asheville, NC: Asheville Regional",19.00,2.00,0.00,0.08,0.00,0.00,1.92,0.00,0.00,107.00,0.00,5.00,0.00,0.00,102.00
2023,12,MQ,Envoy Air,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",23.00,5.00,3.87,0.00,1.03,0.00,0.09,0.00,0.00,234.00,205.00,0.00,23.00,0.00,6.00
2023,12,MQ,Envoy Air,BDL,"Hartford, CT: Bradley International",53.00,9.00,1.50,0.06,4.96,0.00,2.49,0.00,0.00,350.00,59.00,6.00,145.00,0.00,140.00
2023,12,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",158.00,24.00,2.81,0.00,7.11,0.00,14.08,0.00,0.00,808.00,128.00,0.00,161.00,0.00,519.00
2023,12,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",68.00,5.00,1.68,0.00,0.52,0.00,2.81,0.00,0.00,115.00,37.00,0.00,15.00,0.00,63.00
2023,12,MQ,Envoy Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",31.00,4.00,2.13,0.00,1.87,0.00,0.00,0.00,0.00,96.00,66.00,0.00,30.00,0.00,0.00
2023,12,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",61.00,10.00,2.00,0.00,2.26,0.42,5.33,0.00,0.00,316.00,104.00,0.00,56.00,15.00,141.00
2023,12,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",258.00,54.00,13.94,0.10,14.70,0.00,25.26,0.00,0.00,3116.00,663.00,6.00,445.00,0.00,2002.00
2023,12,MQ,Envoy Air,BOI,"Boise, ID: Boise Air Terminal",75.00,13.00,4.41,0.99,1.66,0.02,5.91,0.00,2.00,1067.00,164.00,592.00,30.00,2.00,279.00
2023,12,MQ,Envoy Air,BOS,"Boston, MA: Logan International",144.00,37.00,5.04,0.38,18.59,0.00,12.99,3.00,3.00,1478.00,169.00,17.00,612.00,0.00,680.00
2023,12,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",111.00,6.00,4.52,0.00,0.48,0.00,1.00,0.00,0.00,162.00,135.00,0.00,10.00,0.00,17.00
2023,12,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",116.00,9.00,5.80,0.00,1.23,0.00,1.96,1.00,0.00,492.00,293.00,0.00,65.00,0.00,134.00
2023,12,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",76.00,17.00,7.30,0.41,6.01,0.00,3.28,0.00,1.00,934.00,388.00,20.00,221.00,0.00,305.00
2023,12,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",47.00,12.00,4.20,0.00,5.30,0.00,2.50,0.00,0.00,610.00,253.00,0.00,207.00,0.00,150.00
2023,12,MQ,Envoy Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",2.00,1.00,0.02,0.00,0.00,0.00,0.98,0.00,0.00,92.00,2.00,0.00,0.00,0.00,90.00
2023,12,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",99.00,5.00,0.72,0.00,2.59,0.00,1.69,0.00,0.00,132.00,14.00,0.00,70.00,0.00,48.00
2023,12,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",60.00,9.00,0.81,0.44,2.21,0.00,5.53,0.00,0.00,490.00,27.00,41.00,100.00,0.00,322.00
2023,12,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",70.00,10.00,4.16,0.00,4.12,0.00,1.72,0.00,0.00,428.00,184.00,0.00,98.00,0.00,146.00
2023,12,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",13.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,18.00,0.00,0.00,0.00,0.00
2023,12,MQ,Envoy Air,CLL,"College Station/Bryan, TX: Easterwood Field",60.00,3.00,2.86,0.00,0.14,0.00,0.00,0.00,0.00,126.00,123.00,0.00,3.00,0.00,0.00
2023,12,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",505.00,95.00,18.78,5.81,37.82,0.19,32.41,3.00,0.00,4212.00,636.00,473.00,987.00,6.00,2110.00
2023,12,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",228.00,53.00,15.58,1.22,11.20,0.00,25.00,0.00,0.00,2966.00,858.00,30.00,418.00,0.00,1660.00
2023,12,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",123.00,22.00,8.11,1.37,8.53,0.00,4.00,0.00,1.00,889.00,414.00,53.00,231.00,0.00,191.00
2023,12,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",133.00,16.00,4.35,0.03,4.63,0.00,6.99,0.00,1.00,762.00,170.00,3.00,193.00,0.00,396.00
2023,12,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",168.00,12.00,5.46,0.00,1.26,0.00,5.29,0.00,0.00,400.00,215.00,0.00,32.00,0.00,153.00
2023,12,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",224.00,37.00,12.74,1.27,8.81,0.00,14.18,0.00,0.00,1706.00,559.00,36.00,229.00,0.00,882.00
2023,12,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,12,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",349.00,64.00,11.06,2.66,31.12,0.00,19.15,0.00,3.00,3307.00,563.00,140.00,1074.00,0.00,1530.00
2023,12,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",4935.00,561.00,135.86,30.00,216.39,3.13,175.62,8.00,1.00,30387.00,9500.00,3820.00,5424.00,69.00,11574.00
2023,12,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",92.00,18.00,5.76,1.60,2.67,0.00,7.98,0.00,0.00,858.00,393.00,48.00,85.00,0.00,332.00
2023,12,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",30.00,6.00,0.76,0.05,1.20,0.00,3.99,0.00,0.00,289.00,55.00,1.00,28.00,0.00,205.00
2023,12,MQ,Envoy Air,ECP,"Panama City, FL: Northwest Florida Beaches International",24.00,6.00,2.48,0.29,0.70,0.00,2.53,0.00,0.00,195.00,118.00,8.00,20.00,0.00,49.00
2023,12,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",149.00,20.00,5.02,0.17,1.52,0.00,13.30,0.00,2.00,844.00,201.00,6.00,46.00,0.00,591.00
2023,12,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",77.00,5.00,1.70,0.00,1.30,0.00,2.00,0.00,0.00,153.00,42.00,0.00,34.00,0.00,77.00
2023,12,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",97.00,28.00,5.68,1.40,17.23,0.00,3.69,1.00,0.00,1101.00,237.00,84.00,602.00,0.00,178.00
2023,12,MQ,Envoy Air,EYW,"Key West, FL: Key West International",181.00,43.00,2.40,0.08,30.03,0.00,10.49,0.00,0.00,1732.00,145.00,4.00,832.00,0.00,751.00
2023,12,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",154.00,16.00,6.21,1.97,3.49,0.00,4.34,5.00,1.00,1501.00,187.00,1000.00,111.00,0.00,203.00
2023,12,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",41.00,3.00,0.20,0.68,0.62,0.00,1.50,0.00,0.00,73.00,3.00,26.00,18.00,0.00,26.00
2023,12,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",54.00,3.00,0.13,0.00,2.88,0.00,0.00,0.00,2.00,65.00,3.00,0.00,62.00,0.00,0.00
2023,12,MQ,Envoy Air,FWA,"Fort Wayne, IN: Fort Wayne International",80.00,11.00,1.48,0.98,3.48,0.00,5.05,0.00,0.00,1055.00,36.00,766.00,106.00,0.00,147.00
2023,12,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",62.00,2.00,0.70,0.00,0.30,0.00,1.00,0.00,0.00,111.00,51.00,0.00,22.00,0.00,38.00
2023,12,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",63.00,8.00,4.50,0.00,3.23,0.00,0.27,0.00,1.00,242.00,118.00,0.00,116.00,0.00,8.00
2023,12,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",12.00,2.00,0.04,0.00,0.00,0.00,1.96,0.00,0.00,60.00,1.00,0.00,0.00,0.00,59.00
2023,12,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",21.00,4.00,0.71,0.13,0.54,0.00,2.63,0.00,0.00,142.00,12.00,8.00,20.00,0.00,102.00
2023,12,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",109.00,8.00,5.70,0.00,1.43,0.00,0.86,0.00,0.00,295.00,165.00,0.00,40.00,0.00,90.00
2023,12,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",83.00,11.00,2.87,0.12,2.06,0.00,5.95,0.00,0.00,624.00,141.00,2.00,79.00,0.00,402.00
2023,12,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",146.00,15.00,3.31,0.28,3.68,0.00,7.73,1.00,0.00,909.00,154.00,16.00,121.00,0.00,618.00
2023,12,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",85.00,19.00,7.73,0.02,2.25,0.00,8.99,0.00,1.00,1060.00,490.00,3.00,89.00,0.00,478.00
2023,12,MQ,Envoy Air,HDN,"Hayden, CO: Yampa Valley",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,12,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",61.00,9.00,2.08,1.00,1.31,0.00,4.61,1.00,3.00,397.00,93.00,16.00,36.00,0.00,252.00
2023,12,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",141.00,10.00,3.89,0.68,1.61,0.00,3.81,0.00,0.00,490.00,193.00,11.00,48.00,0.00,238.00
2023,12,MQ,Envoy Air,HPN,"White Plains, NY: Westchester County",115.00,31.00,6.46,1.87,17.61,0.65,4.41,0.00,6.00,2545.00,378.00,1175.00,517.00,15.00,460.00
2023,12,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",119.00,10.00,2.54,0.00,3.73,0.95,2.78,0.00,0.00,284.00,79.00,0.00,106.00,18.00,81.00
2023,12,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",94.00,9.00,2.82,0.00,0.86,0.00,5.33,0.00,0.00,358.00,154.00,0.00,27.00,0.00,177.00
2023,12,MQ,Envoy Air,IAD,"Washington, DC: Washington Dulles International",21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,12,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",164.00,15.00,4.37,0.35,7.28,0.00,2.99,0.00,0.00,596.00,163.00,39.00,272.00,0.00,122.00
2023,12,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",149.00,20.00,5.82,1.00,3.42,0.00,9.76,0.00,1.00,659.00,236.00,16.00,110.00,0.00,297.00
2023,12,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",31.00,3.00,0.83,0.89,0.00,0.00,1.28,0.00,1.00,80.00,24.00,17.00,0.00,0.00,39.00
2023,12,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",116.00,19.00,4.25,2.00,4.04,0.00,8.72,0.00,0.00,1024.00,309.00,93.00,189.00,0.00,433.00
2023,12,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",102.00,10.00,4.32,0.00,4.58,0.00,1.10,0.00,0.00,385.00,165.00,0.00,129.00,0.00,91.00
2023,12,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",157.00,34.00,12.90,0.22,9.65,0.00,11.23,0.00,0.00,1663.00,677.00,47.00,287.00,0.00,652.00
2023,12,MQ,Envoy Air,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",46.00,7.00,2.30,0.17,0.33,0.00,4.20,1.00,1.00,1416.00,153.00,109.00,15.00,0.00,1139.00
2023,12,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",149.00,12.00,4.46,0.08,4.35,0.50,2.61,0.00,0.00,325.00,122.00,4.00,126.00,10.00,63.00
2023,12,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",71.00,4.00,0.20,0.00,1.33,0.00,2.47,0.00,0.00,199.00,21.00,0.00,56.00,0.00,122.00
2023,12,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",58.00,5.00,1.00,0.00,2.29,0.00,1.71,0.00,0.00,179.00,94.00,0.00,46.00,0.00,39.00
2023,12,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",227.00,45.00,12.85,0.52,18.51,0.00,13.12,0.00,0.00,2119.00,528.00,20.00,571.00,0.00,1000.00
2023,12,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",122.00,9.00,3.34,0.00,3.12,0.00,2.54,2.00,0.00,319.00,137.00,0.00,67.00,0.00,115.00
2023,12,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",181.00,20.00,5.37,0.00,5.39,1.21,8.03,0.00,0.00,557.00,137.00,0.00,114.00,43.00,263.00
2023,12,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",50.00,8.00,1.87,0.73,3.42,0.00,1.99,0.00,1.00,321.00,37.00,33.00,113.00,0.00,138.00
2023,12,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",87.00,10.00,1.20,1.15,1.74,0.84,5.07,0.00,0.00,452.00,25.00,59.00,60.00,27.00,281.00
2023,12,MQ,Envoy Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",38.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,95.00,0.00,0.00,0.00,0.00
2023,12,MQ,Envoy Air,MGM,"Montgomery, AL: Montgomery Regional",66.00,8.00,5.28,0.00,1.91,0.00,0.81,0.00,0.00,211.00,148.00,0.00,39.00,0.00,24.00
2023,12,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",92.00,6.00,2.12,0.97,1.55,0.00,1.35,0.00,0.00,876.00,87.00,655.00,97.00,0.00,37.00
2023,12,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1318.00,322.00,73.07,7.75,111.37,1.81,127.99,0.00,1.00,18076.00,4015.00,1550.00,4072.00,70.00,8369.00
2023,12,MQ,Envoy Air,MLI,"Moline, IL: Quad Cities International",61.00,8.00,1.64,1.00,3.99,0.00,1.37,0.00,0.00,885.00,32.00,740.00,76.00,0.00,37.00
2023,12,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",87.00,7.00,3.76,0.00,1.62,0.00,1.62,0.00,0.00,365.00,217.00,0.00,65.00,0.00,83.00
2023,12,MQ,Envoy Air,MOB,"Mobile, AL: Mobile Regional",81.00,10.00,3.21,0.00,2.99,0.00,3.80,0.00,0.00,359.00,143.00,0.00,66.00,0.00,150.00
2023,12,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",31.00,6.00,1.17,1.00,1.27,0.00,2.55,0.00,0.00,390.00,91.00,27.00,94.00,0.00,178.00
2023,12,MQ,Envoy Air,MSO,"Missoula, MT: Missoula Montana",19.00,2.00,0.45,0.00,1.55,0.00,0.00,0.00,0.00,73.00,24.00,0.00,49.00,0.00,0.00
2023,12,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,12,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",122.00,24.00,5.27,0.00,12.26,0.00,6.46,0.00,0.00,1088.00,187.00,0.00,440.00,0.00,461.00
2023,12,MQ,Envoy Air,OKC,"Oklahoma City, OK: Will Rogers World",125.00,15.00,5.75,0.30,4.11,0.00,4.84,0.00,1.00,670.00,297.00,26.00,138.00,0.00,209.00
2023,12,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",41.00,4.00,0.50,0.00,3.00,0.00,0.50,0.00,0.00,111.00,19.00,0.00,73.00,0.00,19.00
2023,12,MQ,Envoy Air,ONT,"Ontario, CA: Ontario International",23.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,123.00,0.00,0.00,0.00,0.00,123.00
2023,12,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",2074.00,291.00,76.65,8.23,79.54,1.72,124.86,8.00,0.00,19602.00,4822.00,1410.00,2439.00,263.00,10668.00
2023,12,MQ,Envoy Air,ORF,"Norfolk, VA: Norfolk International",28.00,3.00,1.15,0.00,0.00,0.00,1.85,0.00,1.00,104.00,70.00,0.00,0.00,0.00,34.00
2023,12,MQ,Envoy Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",371.00,35.00,4.36,5.48,16.55,0.00,8.62,1.00,0.00,3167.00,347.00,1876.00,513.00,0.00,431.00
2023,12,MQ,Envoy Air,PIA,"Peoria, IL: General Downing - Peoria International",61.00,8.00,1.31,0.00,4.49,0.00,2.20,0.00,0.00,366.00,106.00,0.00,126.00,0.00,134.00
2023,12,MQ,Envoy Air,PIT,"Pittsburgh, PA: Pittsburgh International",63.00,10.00,4.28,1.71,3.46,0.00,0.54,0.00,0.00,522.00,182.00,206.00,94.00,0.00,40.00
2023,12,MQ,Envoy Air,PNS,"Pensacola, FL: Pensacola International",91.00,24.00,5.36,0.37,6.40,0.62,11.25,0.00,0.00,1169.00,370.00,7.00,215.00,13.00,564.00
2023,12,MQ,Envoy Air,PSP,"Palm Springs, CA: Palm Springs International",31.00,7.00,1.82,0.00,2.10,0.00,3.08,0.00,0.00,279.00,84.00,0.00,38.00,0.00,157.00
2023,12,MQ,Envoy Air,PVD,"Providence, RI: Rhode Island Tf Green International",32.00,7.00,2.53,0.42,2.07,0.00,1.98,0.00,0.00,389.00,227.00,27.00,85.00,0.00,50.00
2023,12,MQ,Envoy Air,RAP,"Rapid City, SD: Rapid City Regional",62.00,6.00,2.82,0.00,2.18,0.00,1.00,2.00,0.00,122.00,61.00,0.00,38.00,0.00,23.00
2023,12,MQ,Envoy Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",150.00,28.00,7.69,0.32,12.25,0.00,7.74,0.00,0.00,952.00,333.00,12.00,352.00,0.00,255.00
2023,12,MQ,Envoy Air,RIC,"Richmond, VA: Richmond International",28.00,7.00,2.63,0.00,1.77,0.00,2.60,0.00,0.00,235.00,67.00,0.00,63.00,0.00,105.00
2023,12,MQ,Envoy Air,RNO,"Reno, NV: Reno/Tahoe International",35.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,88.00,88.00,0.00,0.00,0.00,0.00
2023,12,MQ,Envoy Air,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",29.00,8.00,0.00,0.73,5.80,0.00,1.47,0.00,0.00,254.00,0.00,16.00,176.00,0.00,62.00
2023,12,MQ,Envoy Air,RST,"Rochester, MN: Rochester International",12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,12,MQ,Envoy Air,RSW,"Fort Myers, FL: Southwest Florida International",12.00,4.00,0.61,0.00,2.72,0.00,0.67,0.00,0.00,171.00,31.00,0.00,126.00,0.00,14.00
2023,12,MQ,Envoy Air,SAF,"Santa Fe, NM: Santa Fe Municipal",11.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,21.00,0.00,0.00,21.00,0.00,0.00
2023,12,MQ,Envoy Air,SAT,"San Antonio, TX: San Antonio International",45.00,9.00,2.28,0.00,6.56,0.00,0.16,0.00,0.00,261.00,56.00,0.00,201.00,0.00,4.00
2023,12,MQ,Envoy Air,SAV,"Savannah, GA: Savannah/Hilton Head International",111.00,21.00,6.09,2.00,4.04,0.00,8.87,0.00,0.00,1468.00,289.00,557.00,161.00,0.00,461.00
2023,12,MQ,Envoy Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",124.00,11.00,5.35,0.00,1.54,0.00,4.10,0.00,0.00,267.00,131.00,0.00,31.00,0.00,105.00
2023,12,MQ,Envoy Air,SGF,"Springfield, MO: Springfield-Branson National",342.00,31.00,9.93,2.43,9.75,0.00,8.89,0.00,0.00,1229.00,405.00,135.00,280.00,0.00,409.00
2023,12,MQ,Envoy Air,SHV,"Shreveport, LA: Shreveport Regional",55.00,4.00,3.11,0.00,0.01,0.00,0.88,0.00,0.00,240.00,194.00,0.00,1.00,0.00,45.00
2023,12,MQ,Envoy Air,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",42.00,5.00,2.08,0.00,1.00,0.00,1.92,0.00,0.00,157.00,38.00,0.00,30.00,0.00,89.00
2023,12,MQ,Envoy Air,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",84.00,4.00,2.58,0.00,1.16,0.00,0.26,0.00,0.00,164.00,105.00,0.00,35.00,0.00,24.00
2023,12,MQ,Envoy Air,SLC,"Salt Lake City, UT: Salt Lake City International",10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,12,MQ,Envoy Air,SMF,"Sacramento, CA: Sacramento International",37.00,5.00,1.49,0.00,1.65,0.00,1.86,0.00,0.00,115.00,39.00,0.00,41.00,0.00,35.00
2023,12,MQ,Envoy Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",4.00,2.00,1.60,0.00,0.00,0.00,0.40,0.00,1.00,187.00,121.00,0.00,0.00,0.00,66.00
2023,12,MQ,Envoy Air,STL,"St. Louis, MO: St Louis Lambert International",118.00,14.00,6.72,0.00,3.15,0.00,4.13,2.00,0.00,664.00,224.00,0.00,79.00,0.00,361.00
2023,12,MQ,Envoy Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",8.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,55.00,0.00,0.00,55.00,0.00,0.00
2023,12,MQ,Envoy Air,SYR,"Syracuse, NY: Syracuse Hancock International",73.00,16.00,5.16,0.36,6.75,0.00,3.73,0.00,0.00,556.00,161.00,35.00,196.00,0.00,164.00
2023,12,MQ,Envoy Air,TLH,"Tallahassee, FL: Tallahassee International",226.00,38.00,6.88,0.97,15.33,0.00,14.82,0.00,0.00,1576.00,302.00,33.00,559.00,0.00,682.00
2023,12,MQ,Envoy Air,TPA,"Tampa, FL: Tampa International",125.00,31.00,11.94,0.88,4.28,0.00,13.89,1.00,0.00,1792.00,441.00,22.00,317.00,0.00,1012.00
2023,12,MQ,Envoy Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",56.00,7.00,3.66,0.00,1.13,0.00,2.21,0.00,0.00,323.00,230.00,0.00,35.00,0.00,58.00
2023,12,MQ,Envoy Air,TUL,"Tulsa, OK: Tulsa International",98.00,16.00,6.50,0.00,5.71,0.00,3.78,0.00,0.00,539.00,246.00,0.00,146.00,0.00,147.00
2023,12,MQ,Envoy Air,TUS,"Tucson, AZ: Tucson International",11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,12,MQ,Envoy Air,TVC,"Traverse City, MI: Cherry Capital",12.00,3.00,1.00,0.18,1.82,0.00,0.00,0.00,0.00,163.00,32.00,20.00,111.00,0.00,0.00
2023,12,MQ,Envoy Air,TYS,"Knoxville, TN: McGhee Tyson",59.00,9.00,1.08,0.18,1.35,0.00,6.39,0.00,1.00,478.00,62.00,6.00,32.00,0.00,378.00
2023,12,MQ,Envoy Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",35.00,2.00,1.28,0.00,0.00,0.00,0.72,0.00,0.00,146.00,84.00,0.00,0.00,0.00,62.00
2023,12,MQ,Envoy Air,XNA,"Fayetteville, AR: Northwest Arkansas National",431.00,46.00,17.70,1.07,4.89,0.61,21.72,0.00,0.00,2942.00,783.00,93.00,241.00,27.00,1798.00
2023,12,MQ,Envoy Air,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",16.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,19.00
2023,12,NK,Spirit Air Lines,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31.00,5.00,1.18,0.00,2.05,0.00,1.77,0.00,0.00,215.00,59.00,0.00,46.00,0.00,110.00
2023,12,NK,Spirit Air Lines,ACY,"Atlantic City, NJ: Atlantic City International",306.00,70.00,22.15,0.63,24.31,0.00,22.92,2.00,0.00,4684.00,1096.00,15.00,1297.00,0.00,2276.00
